0.6Amp,0.6MeV,0.3Amp,0.3MeV
9.40E+01,,95.1,
9.40E+01,,95.1,
9.40E+01,,95.1,
9.40E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.1,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.41E+01,,95.2,
9.42E+01,,95.2,
9.42E+01,,95.2,
9.42E+01,,95.2,
9.42E+01,,95.2,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.42E+01,,95.3,
9.43E+01,,95.3,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.4,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.43E+01,,95.5,
9.44E+01,,95.5,
9.44E+01,,95.5,
9.44E+01,,95.5,
9.44E+01,,95.5,
9.44E+01,,95.5,
9.44E+01,,95.5,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.6,
9.44E+01,,95.7,
9.44E+01,,95.7,
9.44E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.7,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.45E+01,,95.8,
9.46E+01,,95.8,
9.46E+01,,95.8,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,95.9,
9.46E+01,,96,
9.46E+01,,96,
9.46E+01,,96,
9.46E+01,,96,
9.46E+01,,96,
9.46E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.1,
9.47E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.2,
9.48E+01,,96.3,
9.48E+01,,96.3,
9.48E+01,,96.3,
9.48E+01,,96.3,
9.48E+01,,96.3,
9.48E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.3,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.49E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.4,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.5,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.50E+01,,96.6,
9.51E+01,,96.6,
9.51E+01,,96.6,
9.51E+01,,96.6,
9.51E+01,,96.6,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.7,
9.51E+01,,96.8,
9.51E+01,,96.8,
9.51E+01,,96.8,
9.51E+01,,96.8,
9.51E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.8,
9.52E+01,,96.9,
9.52E+01,,96.9,
9.52E+01,,96.9,
9.52E+01,,96.9,
9.52E+01,,96.9,
9.52E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,96.9,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.53E+01,,97,
9.54E+01,,97,
9.54E+01,,97,
9.54E+01,,97,
9.54E+01,,97,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.1,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.54E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.2,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.3,
9.55E+01,,97.4,
9.55E+01,,97.4,
9.55E+01,,97.4,
9.55E+01,,97.4,
9.55E+01,,97.4,
9.55E+01,,97.4,
9.55E+01,,97.4,
9.55E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.4,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.56E+01,,97.5,
9.57E+01,,97.5,
9.57E+01,,97.5,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.6,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.57E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.7,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.8,
9.58E+01,,97.9,
9.58E+01,,97.9,
9.58E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,97.9,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.59E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.60E+01,,98.1,
9.61E+01,,98.1,
9.61E+01,,98.1,
9.61E+01,,98.1,
9.61E+01,,98.1,
9.61E+01,,98.1,
9.61E+01,,98.1,
9.61E+01,,98.1,
9.61E+01,,98.1,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.2,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.61E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.3,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.4,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.5,
9.62E+01,,98.6,
9.62E+01,,98.6,
9.62E+01,,98.6,
9.62E+01,,98.6,
9.62E+01,,98.6,
9.62E+01,,98.6,
9.62E+01,,98.6,
9.62E+01,,98.6,
9.62E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.6,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
9.63E+01,,98.7,
